X;Y;Label
-0.380467595039111;-0.280637736645795;"g"
-0.409933207851293;0.646733573527265;"g"
-0.871452335458248;0.25824768497226;"g"
-0.55280875994108;0.642974698173707;"g"
-0.631515712030444;0.305581848491594;"g"
-0.509985574831099;0.410364037854168;"g"
-0.49392252276122;0.508931006511016;"g"
-0.635255440813942;0.692074037275722;"g"
-0.606885561732355;0.273670415788049;"g"
-0.149890079695849;0.700332068411135;"g"
-0.725620084087085;0.983566142447362;"g"
0.0162478361743145;0.94875980654557;"g"
-0.0646250672745343;0.376368263714981;"g"
-0.696754918850442;0.63518659813602;"g"
-0.216162802361276;0.347268008393541;"g"
-0.967315089060253;0.42057745388983;"g"
-0.509990139009301;0.301915560327353;"g"
-0.441402670843302;1.30799455232991;"g"
-0.400937747734429;0.576238823747042;"g"
0.0112512393511748;0.745455933266185;"g"
0.012310331532958;0.53241394469496;"g"
-0.329646643917147;1.09208891682267;"g"
-1.02394160754419;-0.0765095229984009;"g"
0.108919935041967;0.72516838813537;"g"
-0.225792537794288;0.862376111822875;"g"
-0.356040458324763;-0.13304884035613;"g"
-0.772135914138385;0.38278146743137;"g"
-0.483926062692846;0.501967180038747;"g"
-0.510697263687346;0.873675168064173;"g"
0.123593597243501;0.490302546690116;"g"
-0.384357382203199;0.827925693615223;"g"
-0.698563925480064;0.0999555621458315;"g"
-0.399744409209392;0.664611640722398;"g"
-0.391698474966251;0.915552443902048;"g"
-0.0142101920313411;0.355829629912763;"g"
-0.922546883089635;0.714395524312869;"g"
-0.420361574148614;0.236656822695308;"g"
0.0292077149373681;0.424708710732607;"g"
-0.916626670018385;0.617901747398629;"g"
-0.644010538295971;0.747724355153178;"g"
-0.844482043129423;0.0716475624906749;"g"
-1.21570393813437;0.489096940952907;"g"
-0.708052373591352;0.211467519203087;"g"
-1.15652299468492;0.54237043107683;"g"
-0.467747690016304;0.607016406592853;"g"
-0.536166086478485;0.0811661604013177;"g"
-0.830088982588269;0.836636481524923;"g"
-0.456659194806448;0.384876555998464;"g"
0.0589871150875932;0.342429197237968;"g"
-1.2415192399263;0.88814532327806;"g"
-0.755786738820226;0.962890044425175;"g"
-0.502794028268966;0.0747132516561649;"g"
-0.946655427935639;0.625408133641556;"g"
-0.680832369520039;0.503452346130156;"g"
-0.269368227236113;0.823597281280929;"g"
-0.227088993859985;0.4815121618384;"g"
-0.772564453962316;0.227812696032313;"g"
-0.526349904912383;0.219333047299695;"g"
-0.129857383814687;0.46576471260013;"g"
-0.551310949809414;0.629176937025525;"g"
-0.77352388628306;0.668591483647092;"g"
-0.366988689164646;0.952461267569471;"g"
-0.814252680803449;0.16611896629288;"g"
-0.718461610870185;0.250763133229329;"g"
-0.345214547134373;0.760104816612693;"g"
-0.119431875848247;0.247493781308632;"g"
-0.524398847968924;-0.178683874896233;"g"
-0.670704460094574;0.353538091881205;"g"
-0.53051883092423;0.272937133294895;"g"
-0.15394503289248;0.811572665107162;"g"
-0.441553523960122;-0.142614342155877;"g"
-0.100091991657859;-0.114851811803776;"g"
-0.808982452359765;0.467808805517399;"g"
-0.319492982406987;0.357895847979187;"g"
-0.338799574870296;0.555385410166133;"g"
-0.682560364604976;0.573255369602856;"g"
-0.439357358454841;0.595384795471694;"g"
-0.773845331051524;0.523891885491078;"g"
-0.176966371086956;0.743267403420982;"g"
-0.517034723258029;0.529883062286609;"g"
-0.302353878764524;0.41141600349647;"g"
-0.541392588226352;0.845179274880231;"g"
-0.739216249522015;0.725626082526301;"g"
-0.304912865922401;0.437905448741447;"g"
-0.916926973958364;0.15250640313208;"g"
-0.397989593285443;0.0149389211156298;"g"
-0.505484587973096;0.98970942108042;"g"
0.0499252278758084;0.246967752046409;"g"
-0.496266740635878;0.14009273387511;"g"
-0.953026422268814;0.533786374971373;"g"
-0.486401988996186;0.28933352019345;"g"
-0.419430959186994;0.286482741907893;"g"
-0.798522918414782;0.67384198946037;"g"
-0.206288650464631;-0.0442287046278407;"g"
-0.785932364913208;0.32654890031627;"g"
-0.185017082498106;0.524786710732766;"g"
-0.671477399398957;0.18584864380805;"g"
-0.376549111063396;0.500018471418394;"g"
-0.718301470648757;0.34520146263942;"g"
-0.554180354995819;0.935101240332489;"g"
-1.09507646935681;0.609061666601189;"g"
-0.570618954883681;0.538995465488228;"g"
-0.0547448912318323;0.390459185190853;"g"
-0.613646422874309;0.38364532619026;"g"
-0.923191735121857;0.317595578267457;"g"
-0.744878468409138;-0.282669600516733;"g"
-0.577852516071027;0.657957197517984;"g"
-1.06115112203794;0.449431771664906;"g"
0.0797760343449581;0.96825279464238;"g"
-0.619520266755245;0.174941255628515;"g"
-0.884728061180611;0.778595360844103;"g"
-0.512551827865134;0.452228061151366;"g"
-0.229861719295545;-0.0920223383341051;"g"
-0.540535006333204;0.229334341525339;"g"
-0.927783984542735;0.740083325985577;"g"
